Y;X;date_from;date_to;Operation time;Last year;Use data;gaw_id;platform_id;platform_name;TEMIS Dataset index (in TEMIS sheet);TEMIS_dataset_name;TEMIS Lat;TEMIS Lon;Diff_lat_lon;dx  (from https://www.kompf.de/gps/distcalc.html, Verbesserte Methode);dy;Distance;wmo_region;contributor_name;revision_date;country_code;elevation;elevation
46.81290817;6.943500042;1968/09/20 04:00:00+00;2023/06/30 12:00:00+00;54.8109589;2023;1;PAY;156;Payerne;430;Payerne_teff.dat;46.813;6.943;0.000591872;0.038095327;-0.010220679;0.039442569;VI;MeteoSwiss (formerly Swiss Meteorological Institute);2023/08/08 15:49:51+00;CHE;490;490
65.19999695;57.16666794;1973/02/07 00:00:00+00;2022/11/01 00:00:00+00;49.76438356;2022;1;PCH;129;Pechora;431;Pechora_teff.dat;65.12;57.1;0.14666489;3.118540392;8.903660535;9.434005782;VI;Main Geophysical Observatory of  Russia;2019/05/07 19:06:01+00;RUS;56;56
45.56000137;-84.66999817;2004/07/01 18:02:00+00;2004/08/08 17:57:00+00;0.104109589;2004;0;PEL;360;Pellston (MI);557;Tecumseh_teff.dat;42;-83.56;4.66999954;-89.21043923;396.2281525;406.1468346;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;238;238
45.56000137;-84.66999817;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;PEL;360;Pellston (MI);557;Tecumseh_teff.dat;42;-83.56;4.66999954;-89.21043923;396.2281525;406.1468346;IV;US Department of Agriculture - Colorado State University;;USA;238;238
25.627975;122.0797444;2022/04/18 04:54:54+00;2023/07/11 05:48:24+00;1.230136986;2023;1;CWB;534;Pengchiayu;549;Taipei_teff.dat;25.038;121.514;1.1557194;56.91442856;65.6642175;86.89672973;II;Central Weather Bureau of Taiwan;;TWN;;
40.41666794;-7.550000191;1994/10/15 00:00:00+00;1999/04/01 00:00:00+00;4.463013699;1999;0;PEN;288;Penhas Douradas;432;Penhas_Douradas_teff.dat;40.417;-7.55;0.000332251;-1.61868E-05;-0.036958278;0.036958282;VI;Portuguese Institute of Meteorology;;PRT;1380;1380
-31.91666603;115.9666672;1984/07/30 00:00:00+00;2016/07/01 00:00:00+00;31.94246575;2016;1;PTH;159;Perth;433;Perth_teff.dat;-31.922;115.959;0.01300117;0.724373148;0.593670861;0.93656903;V;NOAA - Climate Monitoring and Diagnostics Laboratory;2020/11/17 14:08:11+00;AUS;5;5
-31.91666603;115.9666672;1969/03/21 00:00:00+00;1984/06/01 00:00:00+00;15.20821918;1984;1;PTH;159;Perth;433;Perth_teff.dat;-31.922;115.959;0.01300117;0.724373148;0.593670861;0.93656903;V;Australian Bureau of Meteorology;2019/06/04 15:53:39+00;AUS;5;5
3.099999905;101.6500015;1992/10/19 00:00:00+00;2019/03/01 00:00:00+00;26.38082192;2019;1;PJM;322;Petaling Jaya;434;Petaling_Jaya_teff.dat;3.102;101.645;0.007001595;0.555852145;-0.222610574;0.598771304;V;Malaysian Meteorological Service;2019/07/15 20:54:58+00;MYS;46;46
52.97000122;158.75;1973/09/14 00:00:00+00;2022/12/01 00:00:00+00;49.24657534;2022;1;PTK;130;Petropavlovsk-Kamchatskiy;435;Petropavlovsk-Kamchatskii_teff.dat;52.967;158.75;0.00300122;0;0.334035786;0.334035786;VI;Main Geophysical Observatory of  Russia;2018/04/24 12:51:57+00;RUS;78;78
-31.40097;-63.52907;1998/01/02 00:00:00+00;2002/05/01 00:00:00+00;4.328767123;2002;0;PIL;442;Pilar Observatorio;437;Pilar_teff.dat;-31.66;-63.883;0.61296;33.57873258;28.830039;44.25723026;III;National Meteorological Service of Argentina;;ARG;339;339
36.03333282;129.3833313;1994/01/02 00:00:00+00;2021/12/08 14:19:10+00;27.95068493;2021;1;POH;332;Pohang;441;Pohang_teff.dat;36.033;129.383;0.00066412;0.029821464;0.037042866;0.047555164;II;Korea Meteorological Administration;2022/01/06 19:27:55+00;KOR;6;6
34.12;-119.12;1970/06/18 19:26:00+00;1970/06/18 19:26:00+00;0;1970;0;None;519;Point Mugu;442;Point_Mugu_teff.dat;34.07;-119.07;0.1;-4.608778179;5.565;7.225653002;IV;NASA Goddard Space Flight Center;2018/04/24 12:51:44+00;USA;4;4
65.1166687;-147.4833069;1976/09/28 19:47:00+00;1979/07/17 16:11:00+00;2.8;1979;0;POK;217;Poker Flat (AK);443;Poker_Flat_teff.dat;65.133;-147.483;0.0166382;-0.014374943;-1.81767369;1.817730531;IV;NASA Goddard Space Flight Center;2018/04/24 12:51:52+00;USA;204;204
65.1166687;-147.4833069;1979/07/16 09:00:00+00;1992/05/01 00:00:00+00;12.80273973;1992;1;POK;217;Poker Flat (AK);443;Poker_Flat_teff.dat;65.133;-147.483;0.0166382;-0.014374943;-1.81767369;1.817730531;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;USA;204;204
65.1166687;-147.4833069;2001/03/05 00:00:00+00;2006/09/28 00:00:00+00;5.569863014;2006;1;POK;217;Poker Flat (AK);443;Poker_Flat_teff.dat;65.133;-147.483;0.0166382;-0.014374943;-1.81767369;1.817730531;IV;US Department of Agriculture - Colorado State University;;USA;204;204
49.02999878;20.31999969;1993/08/18 00:00:00+00;2023/08/01 00:00:00+00;29.97260274;2023;1;PPG;331;Poprad-Ganovce;446;Poprad-Ganovce_teff.dat;49.03;20.32;1.53E-06;-2.26266E-05;-0.000135786;0.000137658;VI;Slovak HydroMeteorological Institute;2022/02/21 18:43:42+00;SVK;706;706
50.685;-127.375833;2018/06/13 23:17:00+00;2023/06/28 11:15:30+00;5.043835616;2023;1;None;526;Port Hardy;500;Saturna_Island_teff.dat;48.775;-123.128;6.157833;-305.6619603;212.583;372.3180977;IV;Meteorological Service of Canada (Atmospheric Environment Service);;CAN;17;17
-49.34999847;70.27999878;1959/07/25 00:00:00+00;2022/12/01 00:00:00+00;63.39726027;2022;1;KER;62;Port-aux-FranÃ§ais (Iles KerguÃ©len);267;Kerguelen_Islands_teff.dat;-49.352;70.256;0.02600031;1.74032281;0.222770289;1.754522751;VI;National Centre for Scientific Research - France;2019/01/21 16:46:12+00;FRA;29;29
-10.80000019;-48.40000153;1992/09/15 20:00:00+00;1992/10/21 13:00:00+00;0.098630137;1992;0;PTN;333;Porto Nacional;447;Porto_Nacional_teff.dat;-10.8;-48.4;1.72E-06;-0.000167274;-2.1147E-05;0.000168605;III;NASA - Langley Research Center;;BRA;240;240
52.34999847;13.0666666;1957/07/01 00:00:00+00;2003/04/01 00:00:00+00;45.78082192;2003;1;PTD;50;Potsdam;448;Potsdam_teff.dat;52.22;13.05;0.14666507;1.135014947;14.46882971;14.51327985;VI;German Weather Service - Meteorological Observatory at Potsdam;2019/06/04 15:53:39+00;DEU;89;89
50.0080986;14.44690037;1979/01/30 08:00:00+00;2023/04/28 11:15:06+00;44.27123288;2023;1;PRH;242;Praha;449;Praha_teff.dat;50.02;14.45;0.01500103;-0.221733254;-1.32462582;1.343055918;VI;Czech HydroMeteorological Institute - Prague;2022/07/25 14:33:39+00;CZE;302;302
46.68000031;-68.04000092;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;PQI;372;Presque Isle (ME);110;Caribou_teff.dat;46.867;-68.03;0.19700061;-0.762471127;-20.8130655;20.82702709;IV;US Department of Agriculture - Colorado State University;;USA;144;144
-25.73333359;28.18333244;1964/04/01 00:00:00+00;1990/05/02 00:00:00+00;26.10136986;1990;1;PRT;71;Pretoria;451;Pretoria_teff.dat;-25.733;28.183;0.00066603;0.033332432;-0.037128567;0.049895707;I;South African Weather Service;2019/06/04 15:53:39+00;ZAF;1369;1369
41.26666641;27.75;1988/09/12 00:00:00+00;1991/03/01 00:00:00+00;2.465753425;1991;0;PMK;286;Primorsko;10;Ahtopol_teff.dat;42.08;27.95;1.01333359;-16.62908674;-90.52402857;92.0387216;VI;Bulgarian National Institute of Hydrology and Meteorology;2018/05/04 13:54:18+00;BGR;13;13
54.92;-109.75;1970/10/17 18:00:00+00;1979/11/01 17:51:00+00;9.046575342;1979;1;None;517;Primrose Lake;126;Cold_Lake_teff.dat;54.783;-110.05;0.437;19.22747314;15.2481;24.5397693;IV;NASA Goddard Space Flight Center;2018/04/24 12:51:55+00;CAN;559;559
-71.95;23.35;2011/01/12 00:00:00+00;2023/02/08 03:45:07+00;12.08219178;2023;1;PES;499;Princess Elisabeth station;453;Princess_Elisabeth_teff.dat;-71.95;23.35;0;0;0;0;the Antarctic;Royal Meteorological Institute of Belgium;2018/04/26 15:25:33+00;ATA;1350;1350
-41.45;-72.83;2019/04/01 00:00:00+00;;#WERT!;#WERT!;#WERT!;PUM;131;Puerto Montt;588;Valdivia_teff.dat;-39.48;-73.15;2.29;27.09982289;-219.261;220.92937;III;UNKNOWN;2019/04/02 06:00:01+00;CHL;5;5
-41.45;-72.83;1964/11/18 00:00:00+00;1965/11/01 00:00:00+00;0.953424658;1965;0;PUM;131;Puerto Montt;588;Valdivia_teff.dat;-39.48;-73.15;2.29;27.09982289;-219.261;220.92937;III;UNKNOWN;;CHL;;
46.75;-117.1800003;2001/01/01 00:00:00+00;2006/09/28 00:00:00+00;5.742465753;2006;1;PUL;373;Pullman (WA);455;Pullman_teff.dat;46.733;-117.169;0.0280003;-0.839161912;1.8921;2.069839396;IV;US Department of Agriculture - Colorado State University;;USA;804;804
18.53333282;73.84999847;1966/02/10 17:00:00+00;2011/11/02 06:20:00+00;45.75616438;2011;1;PNA;187;Pune;445;Poona_teff.dat;18.533;73.85;0.00033435;-0.000161461;0.037042866;0.037043218;II;India Meteorological Department;2019/06/04 15:53:39+00;IND;559;559
-53.13999939;-70.87999725;2002/01/31 00:00:00+00;2023/09/01 00:00:00+00;21.59726027;2023;1;PAR;473;Punta Arenas;456;Punta_Arenas_teff.dat;-53.14;-70.85;0.02999786;-2.003222293;6.7893E-05;2.003222295;III;University of Magallanes;2018/04/11 17:33:13+00;CHL;3;3
30.19194031;66.94806671;1957/07/01 00:00:00+00;2020/12/01 00:00:00+00;63.4630137;2020;1;QTA;11;Quetta;459;Quetta_teff.dat;30.11;66.57;0.46000702;36.3878655;9.119956503;37.5133358;II;Pakistan Meteorologcal Department;2022/04/27 19:13:46+00;PAK;1799;1799
13.17000008;-59.43000031;2006/07/19 13:03:00+00;2006/08/30 16:54:00+00;0.115068493;2006;0;RPB;483;Ragged Point;108;Caracas_teff.dat;10.3;-66.55;9.98999977;775.8988737;319.4310089;839.0799912;IV;NOAA - Climate Monitoring and Diagnostics Laboratory;;BRB;45;45
35.72900009;-78.68000031;2002/10/03 00:00:00+00;2006/09/28 00:00:00+00;3.989041096;2006;0;RAL;461;Raleigh (NC);462;Research_Triangle_teff.dat;35.53;-78.52;0.3590004;-14.47560395;22.14871002;26.45956283;IV;US Department of Agriculture - Colorado State University;;USA;124;124
51.43999863;-0.939999998;1991/08/08 10:00:20+00;2023/09/30 07:00:00+00;32.16712329;2023;1;RDG;353;Reading;460;Reading_teff.dat;51.44;-0.94;1.372E-06;1.38784E-07;-0.000152481;0.000152481;VI;University of Manchester;2022/01/24 11:23:50+00;GBR;66;66
35.88800049;-78.875;1996/09/10 14:16:21+00;2003/03/17 06:31:19+00;6.517808219;2003;1;RTP;377;Research Triangle Park (NC);462;Research_Triangle_teff.dat;35.53;-78.52;0.71300049;-32.08572725;39.84545454;51.15812878;IV;US Environmental Protection Agency and the University of Georgia at Athens;;USA;134;134
74.71666718;-94.98332977;1957/07/07 00:00:00+00;2023/05/31 23:21:50+00;65.94246575;2023;1;RSL;24;Resolute;463;Resolute_teff.dat;74.72;-94.98;0.00666259;-0.097765808;-0.370942866;0.383610171;IV;Meteorological Service of Canada (Atmospheric Environment Service);2023/01/18 18:32:49+00;CAN;64;64
64.1333313;-21.89999962;1952/06/14 00:00:00+00;2023/09/01 00:00:00+00;71.2630137;2023;1;RKV;51;Reykjavik;466;Reykjavik_teff.dat;64.13;-21.9;0.00333168;1.84611E-05;0.37077369;0.37077369;VI;Icelandic Meteorological Office;2021/11/15 19:34:55+00;ISL;52;52
46.20000076;-119.1600037;2006/04/21 21:25:00+00;2006/05/15 18:22:00+00;0.065753425;2006;0;RLD;489;Richland (WA);455;Pullman_teff.dat;46.733;-117.169;2.52400294;-152.6570204;-59.32281541;163.7783939;IV;Penn State University;;USA;123;123
57.18999863;24.25;1973/05/01 00:00:00+00;1999/06/01 00:00:00+00;26.10136986;1999;1;RGA;121;Riga;467;Riga_teff.dat;57.19;24.25;1.37E-06;0;-0.000152481;0.000152481;VI;Latvian Hydrometeorological Agency;;LVA;7;7
-51.6011;-69.319;2016/02/16 00:00:00+00;2019/08/01 00:00:00+00;3.457534247;2019;0;RGG;493;Rio Gallegos;469;Rio_Gallegos_teff.dat;-51.601;-69.319;0.0001;0;-0.01113;0.01113;III;Institute of Scientific and Technological Research for Defense;2019/01/21 18:44:22+00;ARG;5;5
-51.6011;-69.319;2008/03/11 00:00:00+00;2022/12/01 00:00:00+00;14.73424658;2022;1;RGG;493;Rio Gallegos;469;Rio_Gallegos_teff.dat;-51.601;-69.319;0.0001;0;-0.01113;0.01113;III;National Centre for Scientific Research - France;2019/01/21 17:07:01+00;ARG;5;5
34.00049973;-117.3462982;1996/01/01 07:31:59+00;2003/11/18 07:30:01+00;7.884931507;2003;1;RVS;382;Riverside (CA);547;Table_Mountain_teff.dat;34.12;-117.32;0.14579847;-2.425045744;-13.30038005;13.51965075;IV;US Environmental Protection Agency and the University of Georgia at Athens;;USA;32;32
40.02999878;-105.5299988;1998/05/30 05:13:19+00;2003/06/18 15:43:16+00;5.054794521;2003;1;RMT;392;Rocky Mountain (CO);76;Boulder_teff.dat;40.03;-105.25;0.28000002;-23.86505667;-0.000135786;23.86505667;IV;US Environmental Protection Agency and the University of Georgia at Athens;;USA;2891;2891
41.90000153;12.52000046;1992/01/02 00:00:00+00;2017/12/31 00:00:00+00;26.01369863;2017;1;ROM;305;Rome University;472;Rome_teff.dat;41.9;12.516;0.00400199;0.331446622;0.000170289;0.331446666;VI;University of Rome;;ITA;75;75
44.65000153;11.61999989;1984/02/08 11:00:00+00;1993/12/30 11:00:00+00;9.898630137;1993;1;SPC;297;S. Pietro Capofiume;531;S._Pietro_Capofume_teff.dat;44.65;11.617;0.00300142;0.237566591;0.000170289;0.237566652;VI;Meteorological Service of the Italian Military Airforce;;ITA;11;11
43.932638;-60.008608;2004/07/04 23:16:11+00;2006/08/31 23:15:00+00;2.15890411;2006;0;WSA;480;Sable Island;478;Sable_Island_teff.dat;43.55;-60.01;0.38403;0.111947217;42.5876094;42.58775653;IV;Meteorological Service of Canada (Atmospheric Environment Service);;CAN;2;2
45;110;1988/01/12 00:00:00+00;1999/07/01 00:00:00+00;11.4739726;1999;1;SSH;452;Sainshand;479;Sainshand_teff.dat;45;110;0;0;0;0;II;Institute of Meteorology and Hydrology of Mongola;;MNG;940;940
-34.72000122;138.6499939;1961/03/15 00:00:00+00;1968/10/03 00:00:00+00;7.55890411;1968;1;SBY;93;Salisbury;8;Adelaide_teff.dat;-34.92;138.62;0.22999268;2.740812987;22.25986421;22.42796492;V;Australian Bureau of Meteorology;;AUS;1;1
-31.38333321;-57.95000076;1996/04/01 00:00:00+00;2013/02/01 00:00:00+00;16.84931507;2013;1;SAG;343;Salto Grande;483;Salto_teff.dat;-31.433;-57.966;0.06566603;1.519894762;5.527913727;5.733054183;III;National Meteorological Directorate of Uruguay;;URY;34;34
53.25;50.45000076;1973/01/02 00:00:00+00;2022/12/01 00:00:00+00;49.94520548;2022;1;KSM;115;Samara;485;Samara_teff.dat;53.25;50.22;0.23000076;15.32015802;0;15.32015802;VI;Main Geophysical Observatory of  Russia;;RUS;139;139
-14.24747467;-170.5645142;1975/12/18 00:00:00+00;2022/12/08 00:00:00+00;47.00547945;2022;1;SMO;191;Samoa (Cape Matatula);486;Samoa_teff.dat;-14.25;-170.56;0.00703953;-0.486979658;0.281069229;0.562271375;V;NOAA - Climate Monitoring and Diagnostics Laboratory;2020/11/17 18:44:08+00;ASM;77;77
-0.904169977;-89.61425781;1998/03/25 15:13:00+00;2013/12/26 22:50:00+00;15.76712329;2013;1;SCR;434;San Cristobal;239;Isla_San_Cristobal_teff.dat;-0.92;-89.6;0.030087833;-1.586693265;1.76188156;2.3710382;III;NOAA - Climate Monitoring and Diagnostics Laboratory;2018/05/04 13:54:56+00;ECU;8;8
32.45000076;-117.1100006;1996/08/06 01:01:08+00;2008/04/18 00:01:08+00;11.70684932;2008;1;SDO;239;San Diego (CA);488;San_Diego_teff.dat;32.43;-117.1;0.03000136;-0.939440526;2.226084588;2.416195583;IV;National Science Foundation - USA;;USA;124;124
-49.30260086;-67.82230377;1998/10/10 00:00:00+00;2000/06/01 00:00:00+00;1.643835616;2000;0;SJA;426;San Julian Aero;490;San_Julian_teff.dat;-49.317;-67.75;0.08670291;-5.247649899;1.602624282;5.486914803;III;National Meteorological Service of Argentina;;ARG;62;62
-68.12999725;-67.09999847;2002/09/18 00:00:00+00;2011/02/01 00:00:00+00;8.378082192;2011;1;SMT;454;San Martin;491;San_Martin_teff.dat;-68.13;-67.106;0.00600428;0.248959277;0.000306075;0.248959465;the Antarctic;Argentine Antarctic Survey and the Argentine Antarctic Army Command;;ATA;30;30
10;-84;2011/03/12 16:45:11+00;2017/12/22 13:30:10+00;6.78630137;2017;1;None;524;San Pedro;215;Heredia_teff.dat;10;-84.11;0.11;12.05707131;0;12.05707131;IV;University of Colorado;2017/09/25 18:43:58+00;CRI;1240;1240
28.47253037;-16.24736023;1996/01/03 10:33:00+00;2023/07/04 00:00:00+00;27.51780822;2023;1;SCO;401;Santa Cruz (Tenerife);492;Santa_Cruz_teff.dat;28.42;-16.26;0.06517014;1.237017303;5.846630181;5.976060264;VI;National Institute of Meteorology of Spain;2022/09/06 19:15:48+00;ESP;52;52
36.96;-25.17;2019/04/01 00:00:00+00;;#WERT!;#WERT!;#WERT!;SMI;154;Santa Maria Island (Azores);494;Santa_Maria2_teff.dat;38.58;-25.58;2.03;36.07525869;-180.306;183.8795201;VI;03RD-QJRMS;2019/04/02 06:00:01+00;PRT;100;100
36.96;-25.17;1953/01/24 00:00:00+00;1956/07/01 00:00:00+00;3.435616438;1956;0;SMI;154;Santa Maria Island (Azores);494;Santa_Maria2_teff.dat;38.58;-25.58;2.03;36.07525869;-180.306;183.8795201;VI;03RD-QJRMS;;PRT;;
8.100000381;-80.41670227;2004/01/01 00:00:00+00;2005/06/30 00:00:00+00;1.495890411;2005;0;STG;471;Santiago City;301;Las_Tablas_teff.dat;7.75;-80.25;0.516702651;-18.37682786;38.95504241;43.07206904;IV;University of Panama;;PAN;140;140
43.06;141.3333282;1958/02/01 00:00:00+00;2022/01/02 00:00:00+00;63.96164384;2022;1;SAP;12;Sapporo;498;Sapporo_teff.dat;43.06;141.33;0.0033282;0.270685522;0;0.270685522;II;Japan Meteorological Agency;2022/02/28 11:12:47+00;JPN;26;26
52.11666489;-106.7166977;1988/05/05 00:00:00+00;2001/12/02 00:00:00+00;13.58630137;2001;1;SKT;241;Saskatoon;499;Saskatoon_teff.dat;52.11;-106.71;0.01336259;-0.457885418;0.741802257;0.871739436;IV;Kipp & Zonen Canada (SCI-TEC Instruments Incorporated);;CAN;550;550
52.11666489;-106.7166977;1991/01/01 14:01:39+00;2002/10/15 07:50:28+00;11.79452055;2002;1;SKT;241;Saskatoon;499;Saskatoon_teff.dat;52.11;-106.71;0.01336259;-0.457885418;0.741802257;0.871739436;IV;Meteorological Service of Canada (Atmospheric Environment Service);;CAN;550;550
48.78333282;-123.1333008;1990/10/03 10:20:25+00;2022/12/31 07:42:23+00;32.26575342;2022;1;SAT;290;Saturna Island;500;Saturna_Island_teff.dat;48.775;-123.128;0.01363362;-0.388845628;0.927442866;1.005659581;IV;Meteorological Service of Canada (Atmospheric Environment Service);2023/03/01 18:02:36+00;CAN;178;178
70.48444444;-21.95111111;1993/10/02 00:00:00+00;2022/11/01 00:00:00+00;29.10136986;2022;1;SCB;406;Scoresbysund;503;Scoresbysund_teff.dat;70.485;-21.952;0.00144445;0.033071172;-0.061833828;0.070122213;VI;National Centre for Scientific Research - France;;GRL;25;25
70.48444444;-21.95111111;1989/02/08 11:00:00+00;2023/09/28 11:03:00+00;34.65753425;2023;1;SCB;406;Scoresbysund;503;Scoresbysund_teff.dat;70.485;-21.952;0.00144445;0.033071172;-0.061833828;0.070122213;VI;Danish Meteorological Institute;;GRL;25;25
-77.84999847;166.7660065;1992/01/06 00:00:00+00;1994/10/01 00:00:00+00;2.736986301;1994;0;SBS;324;Scott Base;37;Arrival_heights_teff.dat;-77.83;166.67;0.11600497;2.253501301;-2.225829711;3.167425771;VI;Italian National Centre for Research;2018/05/04 13:51:55+00;ITA;16;16
29.57099915;-97.99299622;2004/03/16 00:00:00+00;2006/09/28 00:00:00+00;2.536986301;2006;0;SEG;462;Seguin (TX);506;Seguin_teff.dat;29.36;-97.54;0.66399537;-43.89935816;23.48420539;49.78615822;IV;US Department of Agriculture - Colorado State University;;USA;172;172
50.25;80.18000031;1975/06/01 00:00:00+00;2015/08/01 00:00:00+00;40.19452055;2015;1;SPI;147;Semipalatinsk;507;Semipalatinsk_teff.dat;50.35;80.25;0.16999969;-4.977610708;-11.13;12.1923545;II;Main Geophysical Observatory of  Russia;2018/05/04 13:52:06+00;KAZ;196;196
37.56666565;126.9499969;1984/05/07 00:00:00+00;2023/02/01 00:00:00+00;38.76438356;2023;1;SEO;252;Seoul;508;Seoul_teff.dat;37.57;126.98;0.03333745;-2.647106014;-0.371113155;2.672993682;II;Yonsei University;2019/06/04 15:53:39+00;KOR;84;84
2.730000019;101.6999969;1998/01/15 02:19:00+00;2017/12/23 02:44:58+00;19.95068493;2017;1;SEP;443;Sepang Airport;509;Sepang_Airport_teff.dat;2.73;101.7;3.119E-06;-0.000344639;2.1147E-06;0.000344645;V;Malaysian Meteorological Service;2015/01/22 22:17:20+00;MYS;17;17
36.49000168;-118.8199997;1998/08/20 08:14:16+00;2004/06/14 05:16:29+00;5.821917808;2004;1;SQA;463;Sequoia (CA);205;Hanford_teff.dat;36.317;-119.633;0.98600198;72.83552641;19.25508698;75.33772151;IV;US Environmental Protection Agency and the University of Georgia at Athens;;USA;610;610
44.21666718;10.76666641;1976/11/01 00:00:00+00;2002/12/12 00:00:00+00;26.12876712;2002;1;SES;201;Sestola;512;Sestola_teff.dat;44.22;10.77;0.00666641;-0.265949202;-0.370942866;0.456429171;VI;Meteorological Service of the Italian Military Airforce;;ITA;1030;1030
38.52249908;-78.43579865;1997/03/05 12:18:19+00;2004/03/03 06:49:55+00;7;2004;1;SHN;388;Shenandoah (VA);519;Shenandoah_teff.dat;38.31;-78.26;0.38829773;-15.33214184;23.6511476;28.18601349;IV;US Environmental Protection Agency and the University of Georgia at Athens;;USA;1074;1074
38.83;-76.95;2019/04/01 00:00:00+00;;#WERT!;#WERT!;#WERT!;SLH;164;Silver Hill (MD);191;Goddard_teff.dat;38.99;-76.833;0.277;-10.13398049;-17.808;20.48956868;IV;UNKNOWN;2019/04/02 06:00:01+00;USA;89;89
38.83;-76.95;1959/07/01 00:00:00+00;1959/12/01 00:00:00+00;0.419178082;1959;0;SLH;164;Silver Hill (MD);191;Goddard_teff.dat;38.99;-76.833;0.277;-10.13398049;-17.808;20.48956868;IV;UNKNOWN;;USA;;
1.316666722;103.8666687;1979/02/01 00:00:00+00;2015/12/17 23:50:04+00;36.89863014;2015;1;SIN;214;Singapore;522;Singapore_teff.dat;1.333;103.883;0.032664578;-1.817187977;-1.817893841;2.570391052;V;Meteorological Service Singapore;2019/06/04 15:53:39+00;SGP;14;14
54;123.9700012;1973/10/01 00:00:00+00;1978/12/01 00:00:00+00;5.169863014;1978;1;SKV;275;Skovorodino;523;Skovorodino_teff.dat;54;123.967;0.0030012;0.196388045;0;0.196388045;VI;Main Geophysical Observatory of  Russia;;RUS;-1;-1
67.36380005;26.6303997;1990/02/11 00:00:00+00;2022/12/01 00:00:00+00;32.82465753;2022;1;SDK;262;SodankylÃ¤;525;Sodankyla_teff.dat;67.368;26.633;0.00680025;-0.111438458;-0.467454435;0.480554033;VI;National Centre for Scientific Research - France;2019/01/21 16:51:26+00;FIN;180;180
67.36380005;26.6303997;1988/03/14 13:37:59+00;2010/05/01 00:00:00+00;22.14520548;2010;1;SDK;262;SodankylÃ¤;525;Sodankyla_teff.dat;67.368;26.633;0.00680025;-0.111438458;-0.467454435;0.480554033;VI;Finnish Meteorological Institute;;FIN;180;180
42.81666565;23.38332939;1964/04/09 00:00:00+00;2001/12/01 00:00:00+00;37.67123288;2001;1;SOF;132;Sofia;526;Sofia_teff.dat;42.817;23.383;0.00066374;0.026895542;-0.037213155;0.04591502;VI;Bulgarian National Institute of Hydrology and Meteorology;;BGR;588;588
66.9860611;-50.94562912;1989/07/01 00:00:00+00;2022/09/01 00:00:00+00;33.19178082;2022;1;SST;267;Sondrestrom;527;Sondrestrom_teff.dat;66.996;-50.621;0.33456802;-14.13013425;-1.10619957;14.17336839;VI;Danish Meteorological Institute;2017/08/22 12:45:16+00;GRL;150;150
7.184390068;100.6045837;1997/03/01 00:00:00+00;2015/11/01 00:00:00+00;18.68219178;2015;1;SKH;345;Songkhla;528;Songkhla_teff.dat;7.2;100.6;0.020193632;0.506153218;-1.737385432;1.809613002;II;Thailand Meteorological Department;2018/04/26 13:31:02+00;THA;4;4
47.0542;12.9575;1998/02/22 00:00:00+00;2022/06/30 00:00:00+00;24.36712329;2022;1;SNB;431;Sonnblick;529;Sonnblick_teff.dat;47.02;12.56;0.4317;30.15685703;3.80646;30.39613732;VI;Austrian UV network - Innsbruck Medical University;2019/03/05 06:00:01+00;AUT;3109;3109
47.0542;12.9575;1998/02/22 00:00:00+00;2022/06/30 00:00:00+00;24.36712329;2022;1;SNB;431;Sonnblick;529;Sonnblick_teff.dat;47.02;12.56;0.4317;30.15685703;3.80646;30.39613732;VI;Austrian UV network - Innsbruck Medical University;;AUT;3109;3109
-89.99694824;-24.79999924;2012/11/01 00:00:00+00;2022/12/31 00:00:00+00;10.16986301;2022;1;SPO;111;South Pole;25;Amundsen-scott_teff.dat;-89.983;-24.8;0.013949;3.98645E-08;-1.552439112;1.552439112;the Antarctic;Meteorological Service of Canada (Atmospheric Environment Service);2018/08/21 18:20:17+00;ATA;2841;2841
-89.99694824;-24.79999924;1990/10/17 00:03:33+00;2010/04/01 00:01:20+00;19.46849315;2010;1;SPO;111;South Pole;25;Amundsen-scott_teff.dat;-89.983;-24.8;0.013949;3.98645E-08;-1.552439112;1.552439112;the Antarctic;National Science Foundation - USA;2018/05/04 13:55:18+00;ATA;2841;2841
-89.99694824;-24.79999924;1961/11/17 00:00:00+00;2022/12/01 00:00:00+00;61.07945205;2022;1;SPO;111;South Pole;25;Amundsen-scott_teff.dat;-89.983;-24.8;0.013949;3.98645E-08;-1.552439112;1.552439112;the Antarctic;NOAA - Climate Monitoring and Diagnostics Laboratory;2020/11/17 14:08:11+00;ATA;2841;2841
-89.99694824;-24.79999924;2010/09/15 11:16:08+00;2020/07/01 00:00:00+00;9.8;2020;1;SPO;111;South Pole;25;Amundsen-scott_teff.dat;-89.983;-24.8;0.013949;3.98645E-08;-1.552439112;1.552439112;the Antarctic;NOAA-Earth System Research Laboratory-Global Monitoring Division;2018/05/04 13:55:18+00;ATA;2841;2841
-29.443296;-53.823424;2020/06/04 06:00:01+00;;#WERT!;#WERT!;#WERT!;;529;Southern Space Observatory;493;Santa_Maria1_teff.dat;-29.3;-53.3;0.66672;-50.77129087;-15.9488448;53.21738087;III;Brazilian National Institute for Space Research;2020/06/04 06:00:01+00;BRA;488;488
